id,download_url,binary_label,multilabel
Mission.Impossible.II.2000__#01-27-10_01-27-50_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.II.2000__%2301-27-10_01-27-50_label_A.mp4,0,0
Mission.Impossible.II.2000__#01-28-24_01-29-00_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.II.2000__%2301-28-24_01-29-00_label_B1-0-0.mp4,1,1
Mission.Impossible.II.2000__#01-31-06_01-31-47_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.II.2000__%2301-31-06_01-31-47_label_B1-0-0.mp4,1,1
Mission.Impossible.II.2000__#01-31-47_01-32-54_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.II.2000__%2301-31-47_01-32-54_label_A.mp4,0,0
Mission.Impossible.II.2000__#01-33-57_01-34-19_label_G-B2-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.II.2000__%2301-33-57_01-34-19_label_G-B2-0.mp4,1,6;2
Mission.Impossible.II.2000__#01-36-14_01-37-20_label_B1-G-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.II.2000__%2301-36-14_01-37-20_label_B1-G-0.mp4,1,1;6
Mission.Impossible.II.2000__#01-39-13_01-39-37_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.II.2000__%2301-39-13_01-39-37_label_B2-0-0.mp4,1,2
Mission.Impossible.II.2000__#01-40-28_01-41-50_label_B2-G-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.II.2000__%2301-40-28_01-41-50_label_B2-G-0.mp4,1,2;6
Mission.Impossible.II.2000__#01-42-10_01-43-06_label_B2-G-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.II.2000__%2301-42-10_01-43-06_label_B2-G-0.mp4,1,2;6
Mission.Impossible.II.2000__#01-43-26_01-44-26_label_B2-B6-G,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.II.2000__%2301-43-26_01-44-26_label_B2-B6-G.mp4,1,2;5;6
Mission.Impossible.II.2000__#01-45-43_01-46-20_label_B6-G-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.II.2000__%2301-45-43_01-46-20_label_B6-G-0.mp4,1,5;6
Mission.Impossible.II.2000__#01-49-15_01-49-34_label_G-B6-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.II.2000__%2301-49-15_01-49-34_label_G-B6-0.mp4,1,6;5
Mission.Impossible.II.2000__#01-49-35_01-51-52_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.II.2000__%2301-49-35_01-51-52_label_B1-0-0.mp4,1,1
Mission.Impossible.II.2000__#01-52-05_01-54-05_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.II.2000__%2301-52-05_01-54-05_label_B1-0-0.mp4,1,1
Mission.Impossible.II.2000__#01-55-15_01-55-36_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.II.2000__%2301-55-15_01-55-36_label_B2-0-0.mp4,1,2
Mission.Impossible.II.2000__#01-56-14_01-58-10_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.II.2000__%2301-56-14_01-58-10_label_A.mp4,0,0
Mission.Impossible.III.2006__#00-04-22_00-07-45_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2300-04-22_00-07-45_label_A.mp4,0,0
Mission.Impossible.III.2006__#00-08-23_00-09-50_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2300-08-23_00-09-50_label_A.mp4,0,0
Mission.Impossible.III.2006__#00-15-40_00-16-28_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2300-15-40_00-16-28_label_G-0-0.mp4,1,6
Mission.Impossible.III.2006__#00-16-30_00-17-22_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2300-16-30_00-17-22_label_B2-0-0.mp4,1,2
Mission.Impossible.III.2006__#00-17-45_00-18-13_label_B2-G-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2300-17-45_00-18-13_label_B2-G-0.mp4,1,2;6
Mission.Impossible.III.2006__#00-18-41_00-19-45_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2300-18-41_00-19-45_label_B2-0-0.mp4,1,2
Mission.Impossible.III.2006__#00-20-44_00-21-20_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2300-20-44_00-21-20_label_G-0-0.mp4,1,6
Mission.Impossible.III.2006__#00-22-20_00-22-35_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2300-22-20_00-22-35_label_G-0-0.mp4,1,6
Mission.Impossible.III.2006__#00-23-15_00-23-35_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2300-23-15_00-23-35_label_G-0-0.mp4,1,6
Mission.Impossible.III.2006__#00-28-52_00-30-14_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2300-28-52_00-30-14_label_A.mp4,0,0
Mission.Impossible.III.2006__#00-32-40_00-38-00_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2300-32-40_00-38-00_label_A.mp4,0,0
Mission.Impossible.III.2006__#00-38-25_00-40-07_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2300-38-25_00-40-07_label_A.mp4,0,0
Mission.Impossible.III.2006__#00-42-45_00-42-55_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2300-42-45_00-42-55_label_A.mp4,0,0
Mission.Impossible.III.2006__#01-02-54_01-04-32_label_G-B6-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2301-02-54_01-04-32_label_G-B6-0.mp4,1,6;5
Mission.Impossible.III.2006__#01-04-32_01-05-54_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2301-04-32_01-05-54_label_B2-0-0.mp4,1,2
Mission.Impossible.III.2006__#01-07-35_01-07-55_label_B2-G-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2301-07-35_01-07-55_label_B2-G-0.mp4,1,2;6
Mission.Impossible.III.2006__#01-16-19_01-16-57_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2301-16-19_01-16-57_label_B1-0-0.mp4,1,1
Mission.Impossible.III.2006__#01-18-20_01-20-05_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2301-18-20_01-20-05_label_A.mp4,0,0
Mission.Impossible.III.2006__#01-31-37_01-32-20_label_B2-B6-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2301-31-37_01-32-20_label_B2-B6-0.mp4,1,2;5
Mission.Impossible.III.2006__#01-41-59_01-42-36_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2301-41-59_01-42-36_label_B1-0-0.mp4,1,1
Mission.Impossible.III.2006__#01-47-33_01-49-14_label_B1-B2-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2301-47-33_01-49-14_label_B1-B2-0.mp4,1,1;2
Mission.Impossible.III.2006__#01-50-19_01-51-13_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2301-50-19_01-51-13_label_B1-0-0.mp4,1,1
Mission.Impossible.III.2006__#01-56-50_01-58-50_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.III.2006__%2301-56-50_01-58-50_label_A.mp4,0,0
Mission.Impossible.V.Rogue.Nation.2015__#00-06-43_00-09-00_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2300-06-43_00-09-00_label_A.mp4,0,0
Mission.Impossible.V.Rogue.Nation.2015__#00-10-50_00-11-50_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2300-10-50_00-11-50_label_A.mp4,0,0
Mission.Impossible.V.Rogue.Nation.2015__#00-23-00_00-25-22_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2300-23-00_00-25-22_label_A.mp4,0,0
Mission.Impossible.V.Rogue.Nation.2015__#00-29-46_00-31-00_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2300-29-46_00-31-00_label_A.mp4,0,0
Mission.Impossible.V.Rogue.Nation.2015__#00-35-24_00-36-24_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2300-35-24_00-36-24_label_B1-0-0.mp4,1,1
Mission.Impossible.V.Rogue.Nation.2015__#00-37-00_00-37-59_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2300-37-00_00-37-59_label_B1-0-0.mp4,1,1
Mission.Impossible.V.Rogue.Nation.2015__#00-41-49_00-42-21_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2300-41-49_00-42-21_label_G-0-0.mp4,1,6
Mission.Impossible.V.Rogue.Nation.2015__#00-42-52_00-43-41_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2300-42-52_00-43-41_label_A.mp4,0,0
Mission.Impossible.V.Rogue.Nation.2015__#00-43-41_00-44-08_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2300-43-41_00-44-08_label_B2-0-0.mp4,1,2
Mission.Impossible.V.Rogue.Nation.2015__#00-50-43_00-50-56_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2300-50-43_00-50-56_label_B2-0-0.mp4,1,2
Mission.Impossible.V.Rogue.Nation.2015__#00-54-17_00-55-28_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2300-54-17_00-55-28_label_A.mp4,0,0
Mission.Impossible.V.Rogue.Nation.2015__#00-58-50_00-59-50_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2300-58-50_00-59-50_label_A.mp4,0,0
Mission.Impossible.V.Rogue.Nation.2015__#01-14-35_01-15-25_label_B2-B6-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2301-14-35_01-15-25_label_B2-B6-0.mp4,1,2;5
Mission.Impossible.V.Rogue.Nation.2015__#01-20-40_01-21-40_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2301-20-40_01-21-40_label_A.mp4,0,0
Mission.Impossible.V.Rogue.Nation.2015__#01-21-50_01-24-39_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2301-21-50_01-24-39_label_A.mp4,0,0
Mission.Impossible.V.Rogue.Nation.2015__#01-55-51_01-57-18_label_B1-B2-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2301-55-51_01-57-18_label_B1-B2-0.mp4,1,1;2
Mission.Impossible.V.Rogue.Nation.2015__#01-57-48_01-59-18_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2301-57-48_01-59-18_label_B1-0-0.mp4,1,1
Mission.Impossible.V.Rogue.Nation.2015__#02-01-35_02-04-40_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/Mission.Impossible.V.Rogue.Nation.2015__%2302-01-35_02-04-40_label_A.mp4,0,0
New.Kids.Turbo.2010__#00-01-11_00-02-07_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/New.Kids.Turbo.2010__%2300-01-11_00-02-07_label_A.mp4,0,0
New.Kids.Turbo.2010__#00-02-24_00-03-30_label_B6-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/New.Kids.Turbo.2010__%2300-02-24_00-03-30_label_B6-0-0.mp4,1,5
New.Kids.Turbo.2010__#00-04-24_00-06-30_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/New.Kids.Turbo.2010__%2300-04-24_00-06-30_label_A.mp4,0,0
New.Kids.Turbo.2010__#00-09-22_00-09-39_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/New.Kids.Turbo.2010__%2300-09-22_00-09-39_label_B1-0-0.mp4,1,1
New.Kids.Turbo.2010__#00-13-50_00-14-10_label_B1-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/New.Kids.Turbo.2010__%2300-13-50_00-14-10_label_B1-0-0.mp4,1,1
New.Kids.Turbo.2010__#00-14-30_00-15-30_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/New.Kids.Turbo.2010__%2300-14-30_00-15-30_label_A.mp4,0,0
New.Kids.Turbo.2010__#00-32-58_00-33-59_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/New.Kids.Turbo.2010__%2300-32-58_00-33-59_label_A.mp4,0,0
New.Kids.Turbo.2010__#00-45-45_00-46-20_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/New.Kids.Turbo.2010__%2300-45-45_00-46-20_label_B2-0-0.mp4,1,2
New.Kids.Turbo.2010__#00-46-23_00-47-55_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/New.Kids.Turbo.2010__%2300-46-23_00-47-55_label_A.mp4,0,0
New.Kids.Turbo.2010__#00-58-01_00-58-33_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/New.Kids.Turbo.2010__%2300-58-01_00-58-33_label_G-0-0.mp4,1,6
New.Kids.Turbo.2010__#00-58-34_00-59-04_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/New.Kids.Turbo.2010__%2300-58-34_00-59-04_label_A.mp4,0,0
New.Kids.Turbo.2010__#01-12-25_01-14-25_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/New.Kids.Turbo.2010__%2301-12-25_01-14-25_label_B2-0-0.mp4,1,2
New.Kids.Turbo.2010__#01-17-50_01-19-15_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1-1004/New.Kids.Turbo.2010__%2301-17-50_01-19-15_label_A.mp4,0,0
NewAdd.Dream.Team.8__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/NewAdd.Dream.Team.8__%231_label_A.mp4,0,0
NewAdd.NBA-2017.12.25_CLE@GSW__#00-00-00_00-21-00_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/NewAdd.NBA-2017.12.25_CLE%40GSW__%2300-00-00_00-21-00_label_A.mp4,0,0
NewAdd.NBA-2017.12.25_CLE@GSW__#00-21-00_00-44-20_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/NewAdd.NBA-2017.12.25_CLE%40GSW__%2300-21-00_00-44-20_label_A.mp4,0,0
NewAdd.NBA-2017.12.25_CLE@GSW__#00-44-20_01-08-34_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/NewAdd.NBA-2017.12.25_CLE%40GSW__%2300-44-20_01-08-34_label_A.mp4,0,0
NewAdd.xidianuniversity__#1_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/NewAdd.xidianuniversity__%231_label_A.mp4,0,0
One.Day.2011__#00-01-45_00-02-50_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2300-01-45_00-02-50_label_A.mp4,0,0
One.Day.2011__#00-03-00_00-04-05_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2300-03-00_00-04-05_label_A.mp4,0,0
One.Day.2011__#00-06-52_00-08-22_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2300-06-52_00-08-22_label_A.mp4,0,0
One.Day.2011__#00-08-55_00-10-50_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2300-08-55_00-10-50_label_A.mp4,0,0
One.Day.2011__#00-12-45_00-15-08_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2300-12-45_00-15-08_label_A.mp4,0,0
One.Day.2011__#00-16-18_00-18-09_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2300-16-18_00-18-09_label_A.mp4,0,0
One.Day.2011__#00-20-35_00-23-06_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2300-20-35_00-23-06_label_A.mp4,0,0
One.Day.2011__#00-25-20_00-28-20_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2300-25-20_00-28-20_label_A.mp4,0,0
One.Day.2011__#00-29-50_00-32-05_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2300-29-50_00-32-05_label_A.mp4,0,0
One.Day.2011__#00-32-07_00-35-00_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2300-32-07_00-35-00_label_A.mp4,0,0
One.Day.2011__#00-35-50_00-40-31_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2300-35-50_00-40-31_label_A.mp4,0,0
One.Day.2011__#00-40-52_00-42-01_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2300-40-52_00-42-01_label_A.mp4,0,0
One.Day.2011__#00-42-52_00-45-31_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2300-42-52_00-45-31_label_A.mp4,0,0
One.Day.2011__#00-45-40_00-47-30_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2300-45-40_00-47-30_label_A.mp4,0,0
One.Day.2011__#00-58-18_01-02-30_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2300-58-18_01-02-30_label_A.mp4,0,0
One.Day.2011__#01-07-50_01-14-05_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2301-07-50_01-14-05_label_A.mp4,0,0
One.Day.2011__#01-14-30_01-16-59_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2301-14-30_01-16-59_label_A.mp4,0,0
One.Day.2011__#01-17-00_01-21-50_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2301-17-00_01-21-50_label_A.mp4,0,0
One.Day.2011__#01-22-00_01-26-14_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2301-22-00_01-26-14_label_A.mp4,0,0
One.Day.2011__#01-31-56_01-38-14_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2301-31-56_01-38-14_label_A.mp4,0,0
One.Day.2011__#01-38-56_01-41-14_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/One.Day.2011__%2301-38-56_01-41-14_label_A.mp4,0,0
Operation.Red.Sea.2018__#0-05-27_0-07-35_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%230-05-27_0-07-35_label_B2-0-0.mp4,1,2
Operation.Red.Sea.2018__#0-07-37_0-07-55_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%230-07-37_0-07-55_label_G-0-0.mp4,1,6
Operation.Red.Sea.2018__#0-13-50_0-16-05_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%230-13-50_0-16-05_label_A.mp4,0,0
Operation.Red.Sea.2018__#0-19-56_0-20-58_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%230-19-56_0-20-58_label_A.mp4,0,0
Operation.Red.Sea.2018__#0-23-37_0-24-25_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%230-23-37_0-24-25_label_A.mp4,0,0
Operation.Red.Sea.2018__#0-26-07_0-27-21_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%230-26-07_0-27-21_label_B2-0-0.mp4,1,2
Operation.Red.Sea.2018__#0-30-40_0-31-30_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%230-30-40_0-31-30_label_B2-0-0.mp4,1,2
Operation.Red.Sea.2018__#0-31-34_0-33-12_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%230-31-34_0-33-12_label_B2-0-0.mp4,1,2
Operation.Red.Sea.2018__#0-33-45_0-34-20_label_B5-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%230-33-45_0-34-20_label_B5-0-0.mp4,1,4
Operation.Red.Sea.2018__#0-34-30_0-34-53_label_B2-G-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%230-34-30_0-34-53_label_B2-G-0.mp4,1,2;6
Operation.Red.Sea.2018__#0-35-18_0-36-03_label_B2-B6-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%230-35-18_0-36-03_label_B2-B6-0.mp4,1,2;5
Operation.Red.Sea.2018__#0-36-25_0-38-01_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%230-36-25_0-38-01_label_B2-0-0.mp4,1,2
Operation.Red.Sea.2018__#0-38-02_0-43-05_label_B2-G-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%230-38-02_0-43-05_label_B2-G-0.mp4,1,2;6
Operation.Red.Sea.2018__#0-47-28_0-48-15_label_A,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%230-47-28_0-48-15_label_A.mp4,0,0
Operation.Red.Sea.2018__#0-53-51_0-55-00_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%230-53-51_0-55-00_label_G-0-0.mp4,1,6
Operation.Red.Sea.2018__#0-55-04_0-56-25_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%230-55-04_0-56-25_label_B2-0-0.mp4,1,2
Operation.Red.Sea.2018__#01-00-55_01-01-00_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%2301-00-55_01-01-00_label_G-0-0.mp4,1,6
Operation.Red.Sea.2018__#01-02-13_01-02-22_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%2301-02-13_01-02-22_label_G-0-0.mp4,1,6
Operation.Red.Sea.2018__#01-06-10_01-06-40_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%2301-06-10_01-06-40_label_G-0-0.mp4,1,6
Operation.Red.Sea.2018__#01-27-33_01-27-43_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%2301-27-33_01-27-43_label_G-0-0.mp4,1,6
Operation.Red.Sea.2018__#01-28-15_01-29-05_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%2301-28-15_01-29-05_label_B2-0-0.mp4,1,2
Operation.Red.Sea.2018__#01-31-26_01-31-45_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%2301-31-26_01-31-45_label_G-0-0.mp4,1,6
Operation.Red.Sea.2018__#01-31-46_01-32-01_label_B2-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%2301-31-46_01-32-01_label_B2-0-0.mp4,1,2
Operation.Red.Sea.2018__#01-32-16_01-33-29_label_B2-G-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%2301-32-16_01-33-29_label_B2-G-0.mp4,1,2;6
Operation.Red.Sea.2018__#01-34-55_01-35-22_label_G-0-0,https://huggingface.co/datasets/jherng/xd-violence/resolve/main/data/video/1005-2004/Operation.Red.Sea.2018__%2301-34-55_01-35-22_label_G-0-0.mp4,1,6
